user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
rjtd_409,-0.11835923790931702,0.11782403290271759,0.0347646102309227,-0.08184666186571121,-0.08181419968605042,-0.008453256450593472,-0.006051727570593357,-0.08638712763786316,0.1842319369316101,-0.11341144144535065,0.2419271022081375,0.006364777684211731,-0.1814708113670349,-0.1429622322320938,-0.02872009016573429,0.05440520867705345,-0.09664243459701538,-0.1893891543149948,-0.05737041309475899,-0.11838173121213913,0.009144525974988937,-0.018113091588020325,-0.029409199953079224,-0.0055612423457205296,-0.1583237498998642,-0.3019442856311798,-0.100564144551754,-0.09696879982948303,0.04206732288002968,-0.11891184747219086,0.07130684703588486,0.06123970076441765,-0.1824207752943039,0.0009745983988977969,-0.0691254585981369,0.08948870003223419,-0.009429263882339,0.023716025054454803,0.16429419815540314,-0.005967212375253439,-0.13635431230068207,-0.07339233160018921,0.0545508936047554,0.25032901763916016,0.17829491198062897,0.03222069889307022,0.024941174313426018,-0.013095724396407604,0.10482726991176605,-0.16526979207992554,0.10103235393762589,0.1212163046002388,0.19569137692451477,0.048949483782052994,0.09885105490684509,-0.1877620816230774,-0.001433548633940518,0.06240876764059067,-0.13994017243385315,0.01236153393983841,-0.03947047144174576,-0.08008477091789246,-0.08149486780166626,0.02156738005578518,0.3061786890029907,0.08934326469898224,-0.07469408214092255,-0.09364823997020721,0.27030688524246216,-0.08776561915874481,-0.018703196197748184,0.09367576241493225,-0.08965733647346497,-0.09548773616552353,-0.21650055050849915,0.1168336570262909,0.4251554012298584,0.03143804147839546,-0.14510862529277802,0.09389259666204453,-0.13569891452789307,-0.05368810519576073,-0.040313832461833954,-0.02147531323134899,-0.1867304891347885,0.008416070602834225,-0.1437375843524933,0.02850651554763317,0.19491122663021088,-0.018743643537163734,-0.03777438774704933,0.0984756276011467,-0.019844427704811096,0.016194920986890793,0.07789883017539978,-0.009305556304752827,-0.09566900879144669,0.024501105770468712,-0.0660858303308487,-0.05452297627925873,0.12194330990314484,-0.17852121591567993,-0.06276077032089233,0.05248425528407097,-0.20808733999729156,0.1594489961862564,0.055262528359889984,-0.0366867296397686,-0.03741377964615822,0.020690808072686195,-0.08859920501708984,-0.015046604909002781,0.17773941159248352,-0.2877421975135803,0.23758845031261444,0.07681668549776077,-0.0031296510715037584,0.23126518726348877,0.10378706455230713,0.10250313580036163,-0.006672609597444534,-0.05736294016242027,-0.06989497691392899,-0.08980719745159149,0.04627557471394539,-0.05012214928865433,0.07978782802820206,0.09179557859897614
